REGION,FUEL,YEAR,VALUE
REGION1,HRHP,2043,30.20701152
REGION1,HRHP,2044,30.45983369
REGION1,HRHP,2045,30.71265587
REGION1,HRHP,2046,30.96547804
REGION1,HRHP,2047,31.21830021
REGION1,HRHP,2048,31.47112238
REGION1,HRHP,2049,31.72394455
REGION1,HRHP,2050,31.97676672
REGION1,HRHP,2051,32.2295889
REGION1,HRHP,2052,32.48241107
REGION1,HRHP,2053,32.73523324
REGION1,HRHP,2054,32.98805541
REGION1,HRHP,2055,33.24087758
REGION1,HRHP,2056,33.49369975
REGION1,HRHP,2057,33.74652193
REGION1,HRHP,2058,33.9993441
REGION1,HRHP,2059,34.25216627
REGION1,HRHP,2060,34.50498844
REGION1,HRCP,2015,8.173201349
REGION1,HRCP,2016,7.829262773
REGION1,HRCP,2017,7.485324197
REGION1,HRCP,2018,7.14138562
REGION1,HRCP,2019,6.797447044
REGION1,HRCP,2020,6.453508468
REGION1,HRCP,2021,6.437037046
REGION1,HRCP,2022,6.420565625
REGION1,HRCP,2023,6.404094203
REGION1,HRCP,2024,6.387622781
REGION1,HRCP,2025,6.37115136
REGION1,HRCP,2026,6.354679938
REGION1,HRCP,2027,6.338208516
REGION1,HRCP,2028,6.321737095
REGION1,HRCP,2029,6.305265673
REGION1,HRCP,2030,6.288794252
REGION1,HRCP,2031,6.27232283
REGION1,HRCP,2032,6.255851408
REGION1,HRCP,2033,6.239379987
REGION1,HRCP,2034,6.222908565
REGION1,HRCP,2035,6.206437143
REGION1,HRCP,2036,6.189965722
REGION1,HRCP,2037,6.1734943
REGION1,HRCP,2038,6.157022878
REGION1,HRCP,2039,6.140551457
REGION1,HRCP,2040,6.124080035
REGION1,HRCP,2041,6.107608614
REGION1,HRCP,2042,6.091137192
REGION1,HRCP,2043,6.07466577
REGION1,HRCP,2044,6.058194349
REGION1,HRCP,2045,6.041722927
REGION1,HRCP,2046,6.025251505
REGION1,HRCP,2047,6.008780084
REGION1,HRCP,2048,5.992308662
REGION1,HRCP,2049,5.97583724
REGION1,HRCP,2050,5.959365819
REGION1,HRCP,2051,5.942894397
REGION1,HRCP,2052,5.926422976
REGION1,HRCP,2053,5.909951554
REGION1,HRCP,2054,5.893480132
REGION1,HRCP,2055,5.877008711
REGION1,HRCP,2056,5.860537289
REGION1,HRCP,2057,5.844065867
REGION1,HRCP,2058,5.827594446
REGION1,HRCP,2059,5.811123024
REGION1,HRCP,2060,5.794651603
REGION1,HRCS,2015,12.48456919
REGION1,HRCS,2016,12.74598283
REGION1,HRCS,2017,13.00739646
REGION1,HRCS,2018,13.2688101
REGION1,HRCS,2019,13.53022373
REGION1,HRCS,2020,13.79163737
REGION1,HRCS,2021,14.04143523
REGION1,HRCS,2022,14.29123309
REGION1,HRCS,2023,14.54103096
REGION1,HRCS,2024,14.79082882
REGION1,HRCS,2025,15.04062668
REGION1,HRCS,2026,15.29042454
REGION1,HRCS,2027,15.5402224
REGION1,HRCS,2028,15.79002027
REGION1,HRCS,2029,16.03981813
REGION1,HRCS,2030,16.28961599
REGION1,HRCS,2031,16.53941385
REGION1,HRCS,2032,16.78921171
REGION1,HRCS,2033,17.03900958
REGION1,HRCS,2034,17.28880744
REGION1,HRCS,2035,17.5386053
REGION1,HRCS,2036,17.78840316
REGION1,HRCS,2037,18.03820103
REGION1,HRCS,2038,18.28799889
REGION1,HRCS,2039,18.53779675
REGION1,HRCS,2040,18.78759461
REGION1,HRCS,2041,19.03739247
REGION1,HRCS,2042,19.28719034
REGION1,HRCS,2043,19.5369882
REGION1,HRCS,2044,19.78678606
REGION1,HRCS,2045,20.03658392
REGION1,HRCS,2046,20.28638178
REGION1,HRCS,2047,20.53617965
REGION1,HRCS,2048,20.78597751
REGION1,HRCS,2049,21.03577537
REGION1,HRCS,2050,21.28557323
REGION1,HRCS,2051,21.5353711
REGION1,HRCS,2052,21.78516896
REGION1,HRCS,2053,22.03496682
REGION1,HRCS,2054,22.28476468
REGION1,HRCS,2055,22.53456254
REGION1,HRCS,2056,22.78436041
REGION1,HRCS,2057,23.03415827
REGION1,HRCS,2058,23.28395613
REGION1,HRCS,2059,23.53375399
REGION1,HRCS,2060,23.78355185
